country_code,year,BCA_NGDPD,GGXONLB_NGDP,GGXWDG_NGDP,LP,LUR,NGDPD,NGDP_RPCH,PCPIPCH,external_default_1,external_default_2,domestic_default,currency_crisis,inflation_crisis,sovereign_crisis
PER,2004,0.094,1.061,46.738,27.492,9.435,66.126,4.959,3.662,0,0,0,0,0,0
PER,2005,1.563,1.565,40.359,27.722,9.583,74.232,6.285,1.618,0,0,0,0,0,0
PER,2006,3.331,3.956,34.94,27.935,8.527,87.459,7.529,2.001,0,0,0,0,0,0
PER,2007,1.488,5.181,31.87,28.122,8.399,102.187,8.518,1.779,0,0,0,0,0,0
PER,2008,-4.372,3.898,28.127,28.3,8.379,120.898,9.127,5.788,0,0,0,0,0,0
PER,2009,-0.518,-0.366,28.181,28.485,8.386,122.214,1.096,2.935,0,0,0,0,0,0
PER,2010,-2.386,1.025,25.107,28.693,7.9,149.284,8.33,1.529,0,0,0,0,0,0
PER,2011,-1.978,3.078,23.108,28.906,7.665,170.662,6.328,3.369,0,0,0,0,0,0
PER,2012,-2.867,2.988,20.663,29.113,6.801,193.021,6.14,3.656,0,0,0,0,0,0
PER,2013,-4.806,1.703,19.902,29.341,5.956,203.056,5.852,2.807,0,0,0,0,0,0
PER,2014,-4.293,0.726,20.46,29.616,5.571,204.2,2.384,3.245,0,0,0,0,0,0
PER,2015,-4.596,-1.123,23.689,29.964,6.489,194.425,3.251,3.548,0,0,0,0,0,0
PER,2016,-2.213,-1.201,23.932,30.423,6.75,198.94,3.954,3.593,0,0,0,0,0,0
PHL,1980,-5.135,,,47.88,,37.082,5.149,18.201,0,0,0,0,0,0
PHL,1981,-5.06,,,49.089,,40.735,3.423,13.083,0,0,0,0,0,0
PHL,1982,-7.54,,,50.318,,42.441,3.619,8.979,0,0,0,0,0,0
PHL,1983,-7.301,,,51.586,,37.953,1.875,5.252,1,1,0,1,0,1
PHL,1984,-3.608,,,52.864,,35.86,-7.324,46.673,1,1,0,1,1,1
PHL,1985,-0.103,,,54.172,11.058,34.973,-7.307,23.215,1,1,0,0,1,1
PHL,1986,2.789,,,55.49,11.682,34.129,3.417,-0.325,1,1,0,0,0,1
PHL,1987,-1.171,,,56.877,11.062,37.932,4.312,3.042,1,1,0,0,0,1
PHL,1988,-0.901,,,58.165,9.402,43.293,6.753,12.23,1,1,0,0,0,1
PHL,1989,-2.993,3.543,,59.553,9.129,48.652,6.205,11.367,1,1,0,0,0,1
PHL,1990,-5.336,4.269,,60.94,8.4,50.508,3.037,13.201,1,1,0,1,0,1
PHL,1991,-1.997,4.235,,62.36,10.5,51.784,-0.436,19.351,1,1,0,0,0,1
PHL,1992,-1.655,3.938,,63.82,9.8,60.422,0.418,8.582,1,1,0,0,0,1
PHL,1993,-4.862,4.45,73.874,65.32,9.275,62.037,2.182,6.757,0,0,0,0,0,0
PHL,1994,-4.032,4.505,63.603,66.84,9.475,73.159,4.374,12.489,0,0,0,0,0,0
PHL,1995,-2.339,4.202,60.849,68.41,9.525,84.644,4.625,6.908,0,0,0,0,0,0
PHL,1996,-4.176,4.514,53.074,71.9,8.525,94.65,5.86,8.294,0,0,0,0,0,0
PHL,1997,-4.623,4.03,56.891,73.53,8.675,94.106,5.186,5.598,0,0,0,1,0,0
PHL,1998,2.075,2.588,50.773,75.36,10.05,74.492,-0.514,9.369,0,0,0,0,0,0
PHL,1999,-3.357,1.362,54.218,76.99,9.725,85.64,3.346,6.2,0,0,0,0,0,0
PHL,2000,-2.663,0.854,59.203,76.95,11.175,83.667,4.383,6.545,0,0,0,1,0,0
PHL,2001,-2.217,1.165,59.471,78.61,11.125,78.921,3.049,5.396,0,0,0,0,0,0
PHL,2002,-0.334,0.618,65.184,80.27,11.4,84.307,3.716,2.757,0,0,0,0,0,0
PHL,2003,0.327,1.33,71.393,81.91,11.4,87.039,5.087,2.223,0,0,0,0,0,0
PHL,2004,1.71,2.121,71.082,83.55,11.825,95.002,6.569,4.799,0,0,0,0,0,0
PHL,2005,1.853,3.424,64.674,85.17,11.35,107.42,4.942,6.64,0,0,0,0,0,0
PHL,2006,5.455,4.563,57.189,86.79,7.95,127.653,5.316,5.448,0,0,0,0,0,0
PHL,2007,5.175,3.271,50.168,88.39,7.325,155.98,6.519,2.914,0,0,0,0,0,0
PHL,2008,0.08,3.272,50.01,89.98,7.4,181.007,4.344,8.211,0,0,0,0,0,0
PHL,2009,4.797,0.599,49.805,91.56,7.475,176.132,1.448,4.24,0,0,0,0,0,0
PHL,2010,3.445,0.653,47.587,93.14,7.325,208.369,7.335,3.738,0,0,0,0,0,0
PHL,2011,2.409,2.094,45.434,94.7,7.025,234.217,3.858,4.745,0,0,0,0,0,0
PHL,2012,2.653,2.291,45.691,96.25,6.975,261.92,6.897,3.158,0,0,0,0,0,0
PHL,2013,4.01,2.738,43.863,97.79,7.075,283.903,6.751,2.592,0,0,0,0,0,0
PHL,2014,3.616,3.475,40.299,99.31,6.8,297.484,6.348,3.594,0,0,0,0,0,0
PHL,2015,2.371,2.107,39.688,100.83,6.275,306.446,6.348,0.69,0,0,0,0,0,0
PHL,2016,-0.376,1.036,37.376,102.53,5.475,318.627,7.149,1.234,0,0,0,0,0,0
POL,1980,-6.004,,,35.567,,56.908,-6.0,9.4,0,0,0,1,0,0
POL,1981,-7.392,,,35.887,,53.921,-10.0,21.207,1,1,0,1,1,1
POL,1982,-2.962,,,36.216,,65.52,-4.846,100.83,1,1,0,1,1,1
POL,1983,-2.086,,,36.731,,75.792,5.6,22.118,1,1,0,0,1,1
POL,1984,-1.427,,,37.049,,75.893,-0.366,75.649,1,1,0,1,1,1
POL,1985,-1.38,,,37.327,,71.137,3.862,15.107,1,1,0,1,0,1
POL,1986,-1.494,,,37.558,,74.053,3.494,17.793,1,1,0,1,0,1
POL,1987,-0.592,,,37.75,,64.04,2.302,25.23,1,1,0,1,1,1
POL,1988,-0.155,,,37.786,,68.963,3.285,60.2,1,1,0,1,1,1
POL,1989,-2.096,,,37.824,,67.237,3.812,251.1,1,1,0,1,1,1
POL,1990,4.915,,,38.186,6.3,62.401,-7.171,585.8,1,1,0,1,1,1
POL,1991,-2.654,,,38.286,11.8,80.863,-7.005,70.3,1,1,0,1,1,1
POL,1992,-3.481,,,38.386,13.6,89.166,2.033,43.0,1,1,0,1,1,1
POL,1993,-6.372,,,38.501,16.4,90.828,4.287,35.3,1,1,0,1,1,1
POL,1994,0.608,,,38.581,11.4,104.213,5.239,32.2,1,1,0,0,1,1
POL,1995,0.611,1.316,48.576,38.581,13.341,139.8,6.728,27.875,0,0,0,1,1,0
POL,1996,-2.073,-0.299,43.024,38.609,12.343,157.485,6.239,19.9,0,0,0,1,0,0
POL,1997,-3.636,-0.093,42.564,38.639,11.246,157.987,7.086,14.9,0,0,0,1,0,0
POL,1998,-3.991,-0.257,38.562,38.66,10.576,172.929,4.982,11.8,0,0,0,0,0,0
POL,1999,-7.404,0.639,39.233,38.667,13.133,168.657,4.524,7.3,0,0,0,1,0,0
POL,2000,-6.008,-0.986,36.275,38.263,16.087,172.151,4.26,10.1,0,0,0,0,0,0
POL,2001,-3.107,-1.618,37.037,38.254,18.242,191.403,1.205,5.5,0,0,0,0,0,0
POL,2002,-2.776,-1.929,41.426,38.242,20.235,199.694,1.443,1.9,0,0,0,0,0,0
POL,2003,-2.504,-3.058,46.237,38.219,19.942,218.561,3.523,0.735,0,0,0,0,0,0
POL,2004,-5.955,-2.297,45.012,38.191,19.276,256.454,5.091,3.538,0,0,0,0,0,0
POL,2005,-3.305,-1.47,46.474,38.174,18.052,307.158,3.261,2.21,0,0,0,0,0,0
POL,2006,-4.652,-1.167,47.098,38.157,14.169,345.898,6.202,1.197,0,0,0,0,0,0
POL,2007,-6.689,0.295,44.428,38.125,9.944,429.715,6.76,2.472,0,0,0,0,0,0
POL,2008,-6.752,-1.488,46.559,38.116,7.466,535.612,4.384,4.342,0,0,0,1,0,0
POL,2009,-3.975,-4.79,49.701,38.136,8.514,440.954,2.615,3.785,0,0,0,0,0,0
POL,2010,-5.152,-4.93,53.748,38.023,9.635,478.111,3.169,2.59,0,0,0,0,0,0
POL,2011,-5.123,-2.432,54.78,38.063,9.632,527.848,5.255,4.226,0,0,0,1,0,0
POL,2012,-4.09,-1.115,54.472,38.064,10.088,498.149,1.512,3.727,0,0,0,0,0,0
POL,2013,-1.973,-1.703,56.859,38.063,10.328,518.18,0.684,1.117,0,0,0,0,0,0
POL,2014,-2.97,-1.694,51.13,38.018,8.988,542.266,3.92,0.105,0,0,0,1,0,0
POL,2015,-1.324,-0.844,51.056,38.006,7.499,479.729,4.432,-0.924,0,0,0,1,0,0
POL,2016,-1.072,-0.679,54.129,37.967,6.161,472.883,3.031,-0.677,0,0,0,1,0,0
PRT,1980,-3.263,,,9.766,7.824,32.607,6.725,5.862,0,0,0,0,0,0
PRT,1981,-14.428,,,9.851,8.29,32.477,3.523,21.152,0,0,0,1,0,0
PRT,1982,-10.621,,,9.912,7.457,30.678,2.163,22.73,0,0,0,1,1,0
PRT,1983,-5.775,,,9.958,7.945,28.267,0.972,25.106,0,0,0,1,1,0
PRT,1984,-2.401,,,9.996,10.503,25.951,-1.042,29.3,0,0,0,1,1,0
PRT,1985,1.395,,,10.024,8.674,27.231,1.636,19.335,0,0,0,0,0,0
PRT,1986,3.078,0.034,,10.033,8.603,37.869,3.32,11.666,0,0,0,0,0,0
PRT,1987,0.918,-0.122,,10.03,7.126,47.386,7.632,9.402,0,0,0,0,0,0
PRT,1988,-1.923,2.756,,10.02,7.069,55.435,5.34,9.58,0,0,0,0,0,0
PRT,1989,0.256,2.924,,10.005,5.059,59.806,6.649,12.611,0,0,0,0,0,0
PRT,1990,-0.228,1.569,60.213,9.983,4.225,79.439,7.859,13.37,0,0,0,0,0,0
PRT,1991,-0.797,0.793,63.915,9.96,4.138,89.904,3.37,11.428,0,0,0,0,0,0
PRT,1992,-0.17,3.48,58.096,9.952,3.86,108.119,3.13,8.863,0,0,0,0,0,0
PRT,1993,0.245,-0.709,57.231,9.965,5.127,95.139,-0.687,5.93,0,0,0,0,0,0
PRT,1994,-2.203,-1.382,60.421,9.992,6.34,99.692,1.489,4.971,0,0,0,0,0,0
PRT,1995,-0.112,-0.581,62.215,10.026,7.917,118.182,2.307,3.969,0,0,0,0,0,0
PRT,1996,-4.49,-0.463,63.312,10.064,8.015,122.655,3.504,2.936,0,0,0,0,0,0
PRT,1997,-6.109,-0.305,58.716,10.109,7.51,117.211,4.401,1.89,0,0,0,0,0,0
PRT,1998,-7.548,-1.589,55.616,10.16,5.72,124.124,4.808,2.215,0,0,0,0,0,0
PRT,1999,-8.868,-0.41,55.406,10.218,5.169,127.597,3.907,2.17,0,0,0,0,0,0
PRT,2000,-10.796,-0.83,54.193,10.29,4.717,118.658,3.816,2.805,0,0,0,0,0,0
PRT,2001,-10.449,-2.234,57.38,10.363,4.801,121.605,1.944,4.41,0,0,0,0,0,0
PRT,2002,-8.383,-1.207,60.044,10.42,5.779,134.7,0.771,3.701,0,0,0,0,0,0
PRT,2003,-6.634,-3.299,63.897,10.459,7.038,165.185,-0.931,3.237,0,0,0,0,0,0
PRT,2004,-7.957,-3.708,67.099,10.484,7.392,189.296,1.789,2.51,0,0,0,0,0,0
PRT,2005,-9.585,-3.812,72.249,10.503,8.343,197.363,0.782,2.13,0,0,0,1,0,0
PRT,2006,-10.26,-1.57,73.679,10.522,8.408,208.767,1.625,3.046,0,0,0,0,0,0
PRT,2007,-9.62,-0.314,72.728,10.543,8.722,240.524,2.507,2.422,0,0,0,0,0,0
PRT,2008,-11.838,-1.086,75.643,10.558,8.315,263.388,0.319,2.652,0,0,0,0,0,0
PRT,2009,-10.356,-7.159,87.799,10.568,10.177,244.402,-3.122,-0.903,0,0,0,0,0,0
PRT,2010,-10.257,-8.706,100.075,10.573,11.506,238.639,1.738,1.391,0,0,0,0,0,0
PRT,2011,-6.103,-3.899,114.024,10.575,13.585,245.383,-1.714,3.554,0,0,0,0,0,0
PRT,2012,-1.489,-1.923,128.604,10.531,16.636,216.674,-4.051,2.776,0,0,0,0,0,0
PRT,2013,1.534,-1.031,130.841,10.474,17.216,226.681,-0.984,0.44,0,0,0,0,0,0
PRT,2014,0.343,-2.956,132.453,10.42,14.546,230.138,0.741,-0.16,0,1,0,0,0,1
PRT,2015,0.505,-0.073,131.023,10.382,12.862,199.059,1.59,0.508,0,0,0,0,0,0
PRT,2016,1.421,1.956,131.18,10.357,11.268,206.249,2.004,0.636,0,0,0,0,0,0
PRY,1980,-6.765,3.771,,2.986,,4.095,11.712,22.535,0,0,0,0,1,0
PRY,1981,-7.156,0.497,,3.076,,5.22,9.17,13.793,0,0,0,0,0,0
PRY,1982,-6.852,1.91,,3.168,,5.47,-1.398,5.374,0,0,0,0,0,0
PRY,1983,-4.085,0.643,,3.263,8.3,6.069,-3.043,12.807,0,0,0,0,0,0
PRY,1984,-6.436,0.084,,3.36,7.3,4.931,2.817,20.938,0,0,0,1,1,0
PRY,1985,-5.972,1.387,,3.461,5.1,4.214,3.872,24.845,0,0,0,1,1,0
PRY,1986,-7.251,3.659,,3.56,6.1,5.032,0.263,31.697,1,1,0,1,1,1
PRY,1987,-11.617,3.55,,3.663,5.5,4.216,4.072,21.658,1,1,0,0,1,1
PRY,1988,-3.764,3.794,,3.767,4.7,5.584,5.881,22.594,1,1,0,0,1,1
PRY,1989,6.318,7.353,,3.874,6.1,4.046,5.817,25.592,1,1,0,1,1,1
PRY,1990,7.954,9.216,67.003,3.982,6.6,4.904,4.12,38.185,1,1,0,0,1,1
PRY,1991,1.218,4.276,49.392,4.09,5.1,6.984,3.49,24.271,1,1,0,0,1,1
PRY,1992,-0.801,3.929,34.39,4.199,5.3,7.158,1.696,15.145,1,1,0,1,0,1
PRY,1993,0.815,5.012,26.586,4.308,5.1,7.249,4.936,18.377,0,0,0,1,0,0
PRY,1994,-3.482,5.256,18.691,4.417,4.4,7.871,5.318,20.413,0,0,0,0,1,0
PRY,1995,-2.399,3.502,17.557,4.526,3.3,9.062,6.823,13.478,0,0,0,0,0,0
PRY,1996,-0.707,2.983,16.791,4.634,8.2,9.788,1.574,9.775,0,0,0,0,0,0
PRY,1997,-5.506,3.475,17.963,4.741,5.0,9.965,4.243,6.922,0,0,0,0,0,0
PRY,1998,1.425,4.954,22.138,4.848,5.8,9.26,0.068,11.565,0,0,0,1,0,0
PRY,1999,1.57,3.372,32.015,4.952,6.8,8.837,-1.366,6.732,0,0,0,1,0,0
PRY,2000,-2.79,0.445,33.58,5.054,7.61,8.856,-2.314,8.973,0,0,0,0,0,0
PRY,2001,-0.376,1.158,37.097,5.148,6.206,8.496,-0.834,7.314,0,0,0,1,0,0
PRY,2002,8.613,-0.732,50.537,5.227,9.393,7.196,-0.021,10.472,0,0,0,1,0,0
PRY,2003,0.221,0.902,37.508,5.295,6.814,7.691,4.321,14.239,1,1,0,0,0,1
PRY,2004,-0.102,2.16,36.045,5.358,6.513,9.624,4.057,4.31,1,1,0,0,0,1
PRY,2005,-0.629,1.552,28.285,5.419,4.825,10.738,2.133,6.823,0,0,0,0,0,0
PRY,2006,1.244,1.594,20.966,5.478,5.277,13.43,4.807,9.565,0,0,0,0,0,0
PRY,2007,4.362,1.845,16.812,5.533,4.713,17.856,5.422,8.144,0,0,0,0,0,0
PRY,2008,0.36,2.707,16.041,5.586,4.415,24.615,6.496,10.186,0,0,0,0,0,0
PRY,2009,1.741,0.979,14.939,5.641,5.46,22.355,-0.261,2.606,0,0,0,0,0,0
PRY,2010,-1.137,1.807,12.976,5.701,4.569,27.129,11.095,4.636,0,0,0,0,0,0
PRY,2011,-0.678,1.486,11.052,5.775,4.67,33.737,4.286,8.244,0,0,0,0,0,0
PRY,2012,-1.818,-0.406,12.312,5.855,4.085,33.296,-0.708,3.692,0,0,0,0,0,0
PRY,2013,0.866,-0.907,13.495,5.939,4.385,38.651,8.293,2.662,0,0,0,0,0,0
PRY,2014,-0.787,0.021,15.589,6.026,5.034,40.378,5.301,5.028,0,0,0,0,0,0
PRY,2015,-0.209,0.037,18.613,6.114,4.556,36.211,2.957,3.132,0,0,0,0,0,0
PRY,2016,4.606,0.189,19.39,6.204,5.255,36.09,4.268,4.082,0,0,0,0,0,0
ROU,1980,-5.198,,,22.442,,46.053,3.304,1.523,0,0,0,0,0,0
ROU,1981,-1.494,,,22.576,,55.319,0.1,2.2,1,1,0,0,0,1
ROU,1982,1.891,,,22.683,,55.375,3.9,16.928,1,1,0,0,0,1
ROU,1983,2.408,,,22.775,,48.401,6.0,4.686,1,1,0,1,0,1
ROU,1984,4.41,,,22.868,,39.111,6.0,-0.32,0,0,0,0,0,0
ROU,1985,2.863,,,22.971,4.0,48.286,-0.1,-0.2,0,0,0,0,0,0
ROU,1986,2.672,,,23.093,3.9,52.29,2.4,0.7,1,1,0,0,0,1
ROU,1987,3.495,,,23.224,3.7,58.477,0.8,1.1,0,0,0,0,0,0
ROU,1988,6.486,,,23.346,3.7,60.538,-0.5,2.6,0,0,0,0,0,0
ROU,1989,4.635,,,23.431,3.4,54.236,-5.8,0.9,0,0,0,0,0,0
ROU,1990,-4.564,,,23.459,3.4,38.516,-5.612,127.9,0,0,0,1,1,0
ROU,1991,-4.303,3.27,,23.423,3.5,29.07,-12.927,161.121,0,0,0,1,1,0
ROU,1992,-8.519,-4.31,,23.333,5.441,19.779,-8.766,210.386,0,0,0,1,1,0
ROU,1993,-4.417,0.581,,23.205,9.206,26.624,1.528,256.105,0,0,0,1,1,0
ROU,1994,-1.646,-0.863,,23.064,10.994,30.376,3.932,136.742,0,0,0,1,1,0
ROU,1995,-4.42,-1.963,,22.927,9.882,35.838,7.138,32.272,0,0,0,1,1,0
ROU,1996,-6.584,-3.066,,22.8,7.323,35.692,3.948,38.809,0,0,0,1,1,0
ROU,1997,-5.35,-1.407,,22.679,7.85,35.644,-6.053,154.763,0,0,0,1,1,0
ROU,1998,-6.798,-0.708,,22.565,9.611,42.543,-4.818,59.097,0,0,0,1,1,0
ROU,1999,-4.022,1.645,,22.458,7.175,35.953,-1.15,45.804,0,0,0,1,1,0
ROU,2000,-2.596,0.831,29.558,22.455,7.592,37.447,2.921,45.667,0,0,0,1,1,0
ROU,2001,-3.182,0.599,27.409,22.43,7.392,40.396,5.218,34.454,0,0,0,1,1,0
ROU,2002,-2.675,0.383,27.383,21.833,8.317,46.035,5.703,22.498,0,0,0,0,1,0
ROU,2003,-4.677,-0.19,24.88,21.628,7.75,57.79,2.341,15.37,0,0,0,0,0,0
ROU,2004,-7.58,-2.291,21.329,21.521,7.983,75.059,10.428,11.855,0,0,0,0,0,0
ROU,2005,-8.748,0.413,17.767,21.382,7.125,98.547,4.668,8.995,0,0,0,0,0,0
ROU,2006,-10.504,-0.721,12.691,21.257,7.175,122.114,8.029,6.591,0,0,0,0,0,0
ROU,2007,-13.56,-2.502,12.431,21.131,6.342,174.831,7.234,4.834,0,0,0,0,0,0
ROU,2008,-11.456,-4.006,13.004,20.635,5.6,215.567,9.307,7.846,0,0,0,1,0,0
ROU,2009,-4.643,-5.878,22.451,20.44,8.425,174.572,-5.517,5.584,0,0,0,0,0,0
ROU,2010,-5.129,-4.984,30.164,20.295,9.025,170.329,-3.906,6.113,0,0,0,0,0,0
ROU,2011,-4.718,-2.745,32.597,20.199,9.092,192.846,4.496,5.795,0,0,0,0,0,0
ROU,2012,-4.641,-0.706,36.167,20.096,8.692,179.228,1.904,3.339,0,0,0,0,0,0
ROU,2013,-1.119,-0.785,39.262,20.02,8.992,189.839,0.279,4.002,0,0,0,0,0,0
ROU,2014,-0.321,-0.279,40.474,19.947,8.592,199.989,4.116,1.076,0,0,0,0,0,0
ROU,2015,-0.648,-0.049,39.354,19.871,8.392,177.878,3.157,-0.596,0,0,0,0,0,0
ROU,2016,-2.085,-1.21,39.548,19.761,7.2,185.337,2.86,-1.555,0,0,0,0,0,0
RUS,1989,,,,147.399,,,,,0,0,1,1,0,1
RUS,1990,,,,147.969,,,,,0,0,0,1,0,0
RUS,1991,,,,148.394,,,,135.648,1,1,0,1,0,1
RUS,1992,-1.676,,,148.538,5.2,71.603,,1569.077,1,1,0,1,0,1
RUS,1993,1.325,,,148.459,5.9,196.227,-8.7,874.255,1,1,0,1,1,1
RUS,1994,3.044,,,148.408,8.1,293.768,-12.7,307.547,1,1,0,1,1,1
RUS,1995,2.215,,,148.376,8.3,335.777,-4.1,197.3,1,1,0,1,1,1
RUS,1996,2.448,,,148.16,9.258,412.685,-3.581,47.752,1,1,0,1,1,1
RUS,1997,-0.193,,51.519,147.915,10.808,433.704,1.376,14.761,1,1,0,0,0,1
RUS,1998,0.025,-3.152,135.193,147.671,11.875,287.672,-5.319,27.686,1,1,1,2,1,1
RUS,1999,10.901,1.888,92.379,147.215,13.033,209.657,6.347,85.746,1,1,1,1,1,1
RUS,2000,16.309,7.106,55.868,146.597,10.558,278.264,10.054,20.799,1,1,0,0,1,1
RUS,2001,9.758,5.459,44.438,145.976,8.942,328.475,5.082,21.477,0,0,0,0,1,0
RUS,2002,7.424,2.59,37.577,145.306,8.042,370.062,4.746,15.789,0,0,0,0,0,0
RUS,2003,7.178,2.796,28.334,144.649,8.233,461.518,7.356,13.663,0,0,0,0,0,0
RUS,2004,9.247,5.635,20.828,144.067,7.733,633.294,7.145,10.889,0,0,0,0,0,0
RUS,2005,10.32,8.342,14.851,143.519,7.15,817.717,6.397,12.685,0,0,0,0,0,0
RUS,2006,8.702,8.319,9.804,143.05,7.05,1060.901,8.165,9.669,0,0,0,0,0,0
RUS,2007,5.181,5.584,8.033,142.805,6.025,1393.416,8.55,9.007,0,0,0,0,0,0
RUS,2008,5.842,4.737,7.446,142.742,6.233,1779.109,5.247,14.111,0,0,0,1,0,0
RUS,2009,3.852,-6.197,9.918,142.785,8.242,1307.927,-7.821,11.647,0,0,0,0,0,0
RUS,2010,4.13,-3.079,10.105,142.849,7.358,1633.111,4.512,6.849,0,0,0,0,0,0
RUS,2011,4.753,1.709,10.34,143.018,6.508,2046.621,3.995,8.44,0,0,0,0,0,0
RUS,2012,3.253,0.655,11.167,143.378,5.45,2191.486,4.024,5.075,0,0,0,0,0,0
RUS,2013,1.461,-0.825,12.348,143.806,5.5,2288.428,1.755,6.754,0,0,0,0,0,0
RUS,2014,2.807,-0.677,15.136,146.508,5.158,2048.837,0.736,7.823,0,0,0,1,0,0
RUS,2015,4.996,-3.136,15.286,146.963,5.575,1356.703,-1.973,15.534,0,0,0,0,0,0
RUS,2016,1.911,-3.235,14.849,147.381,5.525,1280.648,0.194,7.042,0,0,0,0,0,0
SGP,1980,-13.35,,,2.414,5.751,12.082,10.113,8.54,0,0,0,0,0,0
SGP,1981,-10.733,,,2.533,5.925,14.367,10.816,8.191,0,0,0,0,0,0
SGP,1982,-8.489,,,2.646,6.281,15.879,7.102,3.918,0,0,0,0,0,0
SGP,1983,-3.625,,,2.681,5.57,18.011,8.554,1.038,0,0,0,0,0,0
SGP,1984,-2.058,,,2.732,6.135,19.563,8.792,2.603,0,0,0,0,0,0
SGP,1985,0.109,,,2.736,4.565,18.573,-0.623,0.491,0,0,0,0,0,0
SGP,1986,1.792,,,2.733,2.012,18.78,1.343,-1.381,0,0,0,0,0,0
SGP,1987,-0.476,,,2.775,3.9,21.629,10.798,0.483,0,0,0,0,0,0
SGP,1988,7.333,,,2.846,2.575,26.551,11.264,1.523,0,0,0,0,0,0
SGP,1989,9.474,,,2.931,1.775,31.436,10.159,2.294,0,0,0,0,0,0
SGP,1990,8.08,,73.508,3.047,1.775,38.892,9.821,3.45,0,0,0,0,0,0
SGP,1991,10.72,,76.351,3.135,1.75,45.465,6.688,3.44,0,0,0,0,0,0
SGP,1992,11.229,,79.023,3.231,1.8,52.131,6.64,2.244,0,0,0,0,0,0
SGP,1993,6.777,,71.193,3.313,1.7,60.604,11.46,2.291,0,0,0,0,0,0
SGP,1994,15.286,,70.691,3.419,1.725,73.689,11.096,3.096,0,0,0,0,0,0
SGP,1995,16.497,,69.823,3.525,1.75,87.813,7.175,1.725,0,0,0,0,0,0
SGP,1996,14.627,,71.272,3.671,1.65,96.293,7.471,1.379,0,0,0,0,0,0
SGP,1997,15.57,,70.787,3.796,1.425,100.124,8.316,2.023,0,0,0,1,0,0
SGP,1998,21.792,,84.646,3.927,2.5,85.728,-2.191,-0.271,0,0,0,0,0,0
SGP,1999,17.204,,85.32,3.959,2.8,86.287,5.718,0.024,0,0,0,0,0,0
SGP,2000,11.072,,82.256,4.028,2.675,96.077,9.038,1.348,0,0,0,0,0,0
SGP,2001,14.433,,94.471,4.138,2.65,89.794,-1.071,1.015,0,0,0,0,0,0
SGP,2002,14.877,,96.31,4.176,3.55,92.538,3.923,-0.392,0,0,0,0,0,0
SGP,2003,24.302,,99.131,4.115,3.95,97.646,4.548,0.487,0,0,0,0,0,0
SGP,2004,19.311,,95.691,4.167,3.35,115.034,9.94,1.672,0,0,0,0,0,0
SGP,2005,23.26,,92.663,4.266,3.125,127.808,7.366,0.473,0,0,0,0,0,0
SGP,2006,26.893,,86.524,4.401,2.65,148.627,9.007,0.966,0,0,0,0,0,0
SGP,2007,27.143,,87.789,4.589,2.125,180.942,9.022,2.11,0,0,0,0,0,0
SGP,2008,15.083,,97.853,4.839,2.225,193.617,1.863,6.635,0,0,0,0,0,0
SGP,2009,16.393,,101.689,4.988,3.025,194.15,0.128,0.589,0,0,0,0,0,0
SGP,2010,22.933,,98.674,5.077,2.175,239.808,14.52,2.829,0,0,0,0,0,0
SGP,2011,22.218,,103.13,5.184,2.025,279.357,6.215,5.251,0,0,0,0,0,0
SGP,2012,17.643,,106.725,5.312,1.95,295.093,4.435,4.581,0,0,0,0,0,0
SGP,2013,15.707,,98.185,5.399,1.9,307.576,4.818,2.364,0,0,0,0,0,0
SGP,2014,17.95,,97.749,5.47,1.95,314.864,3.936,1.033,0,0,0,0,0,0
SGP,2015,18.693,,102.165,5.535,1.9,307.999,2.977,-0.522,0,0,0,0,0,0
SGP,2016,18.006,,106.306,5.607,2.075,319.646,3.748,-0.53,0,0,0,0,0,0
SLV,1980,5.173,,,4.877,,3.912,-8.625,17.359,0,0,0,0,0,0
SLV,1981,-3.545,,,4.933,,3.449,-5.725,14.818,0,0,1,0,0,1
SLV,1982,-1.493,,,4.971,,3.406,-6.306,11.703,0,0,1,0,0,1
SLV,1983,1.853,,,5.001,,3.261,1.535,13.121,0,0,1,0,0,1
SLV,1984,-1.712,,,5.032,,2.385,1.337,11.705,0,0,1,0,0,1
SLV,1985,-1.237,,,5.072,,2.319,0.616,22.318,0,0,1,0,1,1
SLV,1986,5.005,,,5.124,,2.335,0.19,31.945,0,0,1,0,1,1
SLV,1987,5.72,,,5.186,,2.374,2.513,24.849,0,0,1,0,1,1
SLV,1988,0.931,,,5.259,10.154,2.771,1.878,19.772,0,0,1,1,0,1
SLV,1989,-6.139,,,5.342,9.074,3.167,0.962,17.651,0,0,1,0,0,1
SLV,1990,-3.15,1.077,,5.435,10.0,4.818,4.831,28.294,0,0,1,0,1,1
SLV,1991,-3.188,0.625,43.329,5.509,8.7,5.252,1.498,14.409,0,0,1,0,0,1
SLV,1992,-1.874,-1.729,36.361,5.586,9.441,5.813,7.021,11.221,0,0,1,0,0,1
SLV,1993,-1.225,1.02,31.868,5.66,10.04,6.68,5.817,18.505,0,0,1,0,1,1
SLV,1994,-0.234,1.107,30.549,5.714,7.844,7.679,4.692,10.584,0,0,1,0,0,1
SLV,1995,-2.932,1.576,28.041,5.762,7.744,8.922,4.733,10.03,0,0,1,0,0,1
SLV,1996,-1.763,-0.8,28.548,5.805,7.844,9.586,0.816,9.79,0,0,1,0,0,1
SLV,1997,-0.956,-0.282,27.791,5.845,8.143,10.222,3.136,4.49,0,0,0,0,0,0
